Frame,x,y
2426,118.669,141.443
2427,118.055,140.859
2428,118.036,140.357
2429,117.524,140.286
2430,117.311,140.543
2431,117.54,140.369
2432,117.773,140.837
2433,117.578,141.377
2434,117.516,141.335
2435,117.822,141.29
2436,117.911,140.793
2437,118.108,141.504
2438,118.33,141.656
2439,118.352,141.506
2440,118.24,142.153
2441,118.357,141.872
2442,118.739,141.653
2443,118.494,142.251
2444,118.331,142.723
2445,118.65,142.631
2446,118.624,142.343
2447,118.83,141.47
2448,119.194,141.319
2449,119.424,141.332
2450,119.195,141.495
2451,119.471,141.384
2452,119.669,141.295
2453,119.82,141.143
2454,119.606,141.27
2455,119.655,141.163
2456,119.798,141.106
2457,120.259,140.917
2458,120.047,141.088
2459,119.802,141.171
2460,120.066,140.93
2461,119.974,141.138
2462,119.691,141.261
2463,119.84,141.163
2464,119.667,141.236
2465,119.796,141.177
2466,119.853,141.055
2467,120.214,140.898
2468,120.257,140.937
2469,119.677,141.195
2470,119.673,141.096
2471,120.042,140.956
2472,119.941,140.971
2473,119.339,141.268
2474,119.812,141.102
2475,120.051,140.943
2476,120.75,140.647
2477,120.759,140.437
2478,120.277,140.574
2479,120.678,140.356
2480,120.203,140.512
2481,119.526,140.421
2482,120.08,140.716
2483,119.451,140.34
2484,119.722,140.442
2485,119.866,140.587
2486,119.521,140.589
2487,120.145,139.208
2488,119.912,138.455
2489,119.8,138.327
2490,119.496,138.745
2491,119.67,138.317
2492,119.655,138.136
2493,120.378,138.717
2494,120.151,138.791
2495,120.073,138.297
2496,119.939,139.101
2497,119.26,139.488
2498,118.166,138.963
2499,119.096,138.67
2500,119.466,138.81
2501,118.684,138.525
2502,118.572,139.052
2503,117.94,139.785
2504,118.488,139.324
2505,118.793,137.723
2506,119.159,138.366
2507,118.776,138.499
2508,118.524,138.742
2509,118.816,139.3
2510,118.365,140.091
2511,118.433,140.422
2512,118.056,140.669
2513,117.731,140.784
2514,117.713,139.868
2515,116.63,138.981
2516,116.121,138.551
2517,116.681,139.072
2518,116.584,138.689
2519,115.947,138.551
2520,115.963,139.453
2521,115.514,138.258
2523,115.232,135.461
2524,115.307,134.733
2525,115.054,133.729
2526,115.025,133.679
2527,115.386,134.156
2528,115.574,134.602
2529,115.102,134.903
2530,115.077,136.086
2531,114.931,136.165
2532,114.927,136.611
2533,114.743,137.294
2534,114.922,137.5
2535,114.686,137.544
2536,115.153,137.624
2537,114.394,138.33
2538,113.862,138.87
2539,114.553,139.387
2540,114.851,139.694
2541,115.789,139.596
2542,116.069,140.152
2543,116.694,140.123
2544,117.6,140.304
2545,117.615,140.515
2546,117.656,140.779
2547,118.195,141.64
2548,118.263,142.057
2549,117.754,141.587
2550,117.914,141.598
2551,117.799,141.702
2552,118.382,141.664
2553,117.903,142.082
2554,118.789,141.639
2555,119.296,141.372
2556,119.114,141.46
2557,118.673,142.151
2558,118.863,141.813
2559,119.123,141.606
2560,119.124,140.926
2561,119.692,139.595
2562,119.175,138.733
2563,119.821,138.842
2564,119.859,138.588
2565,119.272,138.284
2566,119.293,138.719
2567,119.445,140.475
2568,119.189,141.387
2569,118.816,140.863
2570,118.621,139.82
2571,119.024,139.187
2572,119.049,139.549
2573,119.357,139.79
2574,118.881,139.545
2575,119.258,138.83
2576,119.76,137.965
2577,119.589,138.212
2578,119.818,137.75
2579,120.692,137.224
2580,120.43,136.966
2581,121.091,136.754
2582,121.771,136.834
2583,122.421,136.506
2584,122.428,137.02
2585,122.31,137.402
2586,122.258,137.617
2587,122.632,137.628
2588,122.886,137.605
2589,122.609,137.719
2590,122.877,137.939
2591,122.713,138.003
2592,122.951,138.498
2593,123.513,137.939
2594,123.679,138.905
2595,124.361,138.684
2596,124.387,137.542
2597,123.727,137.493
2598,124.095,137.597
2599,124.188,137.729
2600,124.202,138.497
2601,124.051,138.249
2602,124.691,138.735
2603,125.037,138.458
2604,125.179,138.456
2605,126.083,137.925
2606,125.807,137.586
2607,126.55,137.984
2608,127.371,137.971
2609,127.646,137.735
2610,127.875,136.901
2611,127.553,136.583
2612,127.132,137.083
2613,126.699,136.938
2614,126.582,136.483
2615,126.181,136.191
2616,125.771,136.842
2617,125.704,136.773
2618,125.998,137.551
2619,126.056,138.178
2620,125.632,138.122
2621,125.674,137.972
2622,125.777,138.467
2623,125.579,138.567
2624,125.867,139.514
2625,125.938,140.045
2626,126.231,140.526
2627,126.172,141.508
2628,125.782,141.887
2629,126.015,141.798
2630,125.804,141.57
2631,125.765,141.895
2632,125.78,141.942
2633,125.902,142.153
2634,126.122,142.272
2635,126.031,142.335
2636,126.123,142.12
2637,126.206,141.393
2638,126.364,141.19
2639,126.812,140.745
2640,127.186,140.165
2641,126.766,138.531
2642,127.115,137.731
2643,126.399,137.598
2644,125.657,138.232
2645,125.193,138.307
2646,125.662,138.282
2647,125.867,137.397
2648,125.62,137.479
2649,125.79,137.386
2650,125.863,137.642
2651,125.888,137.417
2652,127.148,137.278
2653,127.673,137.52
2654,128.133,136.625
2655,127.634,135.778
2656,126.729,136.685
2657,126.812,136.515
2658,127.421,136.63
2659,127.153,136.407
2660,127.57,135.988
2661,127.754,136.342
2662,127.704,135.739
2663,128.289,135.131
2664,128.02,134.198
2665,127.528,133.917
2666,128.644,133.725
2667,129.085,133.447
2668,129.398,134.064
2669,129.376,134.194
2670,129.513,133.454
2671,129.721,133.164
2672,129.576,133.317
2673,130.93,133.24
2674,130.861,132.81
2675,130.428,132.652
2676,129.127,132.286
2677,128.896,132.106
2678,129.139,132.827
2679,128.581,133.201
2680,128.867,133.447
2681,129.484,133.601
2682,129.799,134.041
2683,130.254,134.381
2684,130.401,134.816
2685,130.458,135.606
2686,130.661,136.135
2687,130.669,136.14
2688,131.02,136.337
2689,130.883,136.878
2690,131.176,137.491
2691,131.684,137.965
2692,131.9,138.097
2693,131.719,138.661
2694,131.615,139.533
2695,131.723,139.451
2696,132.202,140.066
2697,132.586,139.929
2698,132.173,139.602
2699,131.738,139.186
2700,131.544,138.732
2701,131.71,138.613
2702,131.61,138.366
2703,131.7,137.926
2704,131.884,137.826
2705,132.085,138.165
2706,131.807,138.497
2707,131.434,138.224
2708,131.831,137.217
2709,132.024,137.19
2710,132.048,137.724
2711,131.906,137.827
2712,131.629,138.039
2713,131.263,138.619
2714,131.077,139.675
2715,130.016,139.931
2716,130.214,140.66
2717,130.639,141.564
2718,129.851,141.457
2719,128.629,140.973
2720,128.614,140.337
2721,128.86,140.101
2722,128.654,140.232
2723,128.09,139.555
2724,128.109,139.412
2725,128.675,139.305
2726,129.205,139.741
2728,128.21,141.787
2729,128.208,140.967
2730,129.141,140.697
2731,128.715,140.932
2732,128.336,141.462
2733,127.806,142.319
2734,127.872,142.202
2735,127.533,141.965
2736,127.822,142.006
2737,128.695,141.858
2738,129.507,142.088
2739,129.73,142.66
2740,129.656,142.902
2741,129.947,143.626
2742,130.406,143.291
2743,129.877,143.133
2744,129.075,142.949
2745,129.828,143.383
2746,130.272,143.907
2747,130.557,143.389
2748,130.333,143.679
2749,130.008,143.655
2750,130.295,143.525
2751,130.619,143.496
2752,130.134,142.903
2753,129.384,142.515
2754,128.895,142.107
2755,128.655,141.486
2756,128.256,140.847
2757,128.71,140.391
2758,129.371,140.895
2759,129.56,141.117
2760,130.044,141.32
2761,131.19,141.359
2762,131.059,139.724
2763,130.328,139.112
2765,128.154,139.101
2766,128.623,139.591
2767,128.776,140.386
2768,128.242,140.607
2769,128.401,140.557
2770,127.952,141.023
2771,127.437,141.692
2772,127.681,141.717
2773,128.235,141.92
2774,128.516,141.484
2775,128.686,141.283
2776,128.821,140.802
2777,128.274,140.604
2778,127.823,140.208
2779,127.902,140.339
2780,127.481,141.462
2781,127.331,141.586
2782,127.573,142.197
2783,126.878,142.76
2784,126.591,143.073
2785,126.407,143.261
2786,127.365,143.323
2787,128.448,143.569
2788,128.402,143.694
2789,128.432,143.256
2790,128.59,142.77
2791,128.88,143.086
2792,129.152,142.619
2793,129.344,142.392
2794,129.062,141.244
2795,128.912,140.43
2796,129.643,140.754
2797,129.404,139.908
2798,129.118,139.411
2799,130.049,139.374
2800,130.323,140.129
2801,130.924,141.799
2802,131.868,141.809
2803,131.427,141.87
2804,131.295,141.24
2805,131.664,141.196
2806,131.7,141.181
2807,131.169,141.124
2808,130.675,140.639
2809,131.143,140.948
2810,131.938,140.916
2811,132.252,141.152
2812,132.667,141.049
2813,133.205,141.41
2814,133.354,141.21
2815,133.228,141.125
2816,133.195,141.364
2817,133.232,141.66
2818,133.191,141.486
2819,132.824,141.98
2820,132.541,142.553
2821,132.454,142.347
2822,132.807,142.038
2823,133.471,141.524
2824,132.855,141.342
2825,133.026,141.68
2826,132.527,142.234
2827,132.669,141.887
2828,133.088,141.059
2829,132.361,141.255
2830,132.449,140.936
2831,133.118,141.499
2832,133.278,141.694
2833,132.963,142.14
2834,133.19,141.903
2835,133.245,141.864
2836,133.121,141.748
2837,132.58,142.161
2838,132.633,141.902
2839,132.262,142.359
2840,132.386,141.961
2841,132.397,142.027
2842,132.214,142.128
2843,131.682,142.756
2844,131.713,143.265
2845,131.811,142.798
2846,131.807,142.414
2847,131.292,142.915
2848,131.134,143.204
2849,131.753,142.639
2850,132.24,142.551
2851,132.329,142.592
2852,131.851,142.555
2853,132.433,142.48
2854,132.71,142.445
2855,132.618,142.313
2856,132.52,142.494
2857,132.446,142.7
2858,132.546,142.444
2859,132.431,142.555
2860,132.484,142.432
2861,132.42,142.551
2862,132.374,142.404
2863,132.38,142.419
2864,132.214,142.244
2865,131.783,142.512
2866,132.012,142.212
2867,131.901,141.078
2868,131.852,141.222
2869,132.114,140.913
2870,132.245,140.215
2871,131.567,139.974
2872,132.292,140.585
2873,131.779,141.284
2874,131.885,141.122
2875,132.513,140.31
2876,132.403,140.558
2877,131.841,140.881
2878,132.794,140.67
2879,133.732,140.599
2880,133.822,140.562
2881,133.219,141.137
2882,133.235,141.239
2883,132.936,141.472
2884,132.479,141.773
2885,132.782,141.888
2886,133.281,141.89
2887,133.098,141.905
2888,133.116,141.871
2889,133.358,141.527
2890,133.6,141.601
2891,133.111,141.594
2892,133.006,141.287
2893,132.173,140.899
2894,132.334,140.708
2895,131.901,141.174
2896,131.507,141.832
2897,131.381,141.949
2898,131.188,142.221
2899,131.476,142.467
2900,131.969,142.663
2901,131.889,143.083
2902,132.038,142.659
2903,132.082,142.109
2904,132.033,141.546
2905,132.413,141.221
2906,132.307,141.095
2907,132.183,141.191
2908,132.466,141.101
2909,132.444,140.558
2910,132.446,140.484
2911,132.04,140.862
2912,131.487,141.064
2913,132.035,140.906
2914,132.054,141.078
2915,131.488,141.396
2916,131.219,141.26
2917,131.054,141.407
2918,131.204,141.346
2919,130.353,141.152
2920,131.154,141.617
2921,130.598,142.194
2922,129.393,142.294
2923,129.061,141.582
2924,128.812,141.444
2925,128.672,141.749
2926,128.857,141.992
2927,129.194,141.831
2928,130.097,142.503
2929,130.411,143.394
2930,130.299,143.357
2931,129.952,143.15
2932,129.658,143.096
2933,129.757,142.243
2934,129.48,141.845
2935,129.12,141.58
2936,129.793,141.807
2937,129.929,143.06
2938,130.357,143.206
2939,131.318,142.437
2940,130.856,142.341
2941,131.386,142.283
2942,131.026,142.132
2943,131.002,142.083
2944,130.354,141.85
2945,130.451,141.513
2946,130.758,140.437
2947,130.358,140.07
2948,130.326,140.427
2949,130.232,140.447
2950,130.306,140.319
2951,130.715,140.22
2952,131.098,139.96
2953,130.587,140.487
2954,130.435,140.813
2955,130.819,141.188
2956,130.818,141.846
2957,130.237,141.693
2958,129.758,141.938
2959,129.464,142.413
2960,128.848,142.785
2961,129.242,142.227
2962,129.135,141.685
2963,129.355,141.765
2964,129.318,142.67
2965,129.436,143.027
2966,129.454,142.755
2967,129.645,142.978
2968,130.281,142.619
2969,129.958,142.847
2970,129.919,143.264
2971,130.025,143.869
2972,129.614,143.653
2973,129.073,142.852
2974,128.906,142.852
2975,128.668,143.396
2976,128.929,143.415
2977,128.753,142.626
2978,128.576,142.402
2979,129.097,142.13
2980,128.84,142.84
2981,128.085,143.261
2982,128.062,143.303
2983,128.287,142.572
2984,127.592,142.6
2985,128.054,142.048
2986,127.415,141.609
2987,127.771,141.041
2988,128.896,140.473
2989,129.429,140.209
2990,129.298,139.513
2991,128.925,139.938
2992,128.277,140.644
2993,128.422,141.44
2994,128.628,141.794
2995,127.94,141.154
2996,127.572,140.759
2997,127.32,141.281
2998,127.716,140.977
2999,128.043,140.576
3000,128.892,140.059
3001,129.162,140.613
3002,129.625,140.71
3003,129.152,141.494
3004,128.326,141.833
3005,128.148,141.594
3006,129.271,141.958
3007,129.675,142.478
3008,129.768,142.862
3009,130.497,142.488
3010,130.458,142.195
3011,130.17,142.294
3012,130.079,142.448
3013,130.181,142.336
3014,130.167,142.267
3015,129.066,141.286
3016,128.696,139.954
3017,128.445,139.583
3018,128.518,139.551
3019,128.469,139.321
3020,128.18,138.716
3021,128.078,138.022
3022,127.539,138.347
3023,127.499,139.154
3024,127.582,139.222
3025,128.046,139.25
3026,128.049,139.629
3027,128.197,139.9
3028,128.326,139.739
3029,128.125,140.446
3030,127.718,140.419
3031,126.863,139.549
3032,126.853,139.12
3033,126.538,138.767
3034,125.873,137.838
3035,125.321,137.685
3036,125.384,137.162
3037,124.622,137.183
3038,125.129,137.281
3039,126.174,137.248
3040,126.543,137.66
3041,126.384,137.995
3042,126.594,137.712
3043,126.15,137.724
3044,126.137,138.403
3045,125.844,138.163
3046,126.051,138.197
3047,126.093,138.483
3048,125.91,138.356
3049,126.548,138.82
3050,126.784,138.449
3051,127.041,138.667
3052,127.334,138.947
3053,126.762,139.767
3054,126.383,139.258
3055,126.459,139.329
3056,126.479,138.99
3057,126.736,138.696
3058,127.205,138.146
3059,127.041,137.09
3060,127.416,136.608
3061,127.424,136.985
3062,127.015,136.646
3063,126.548,136.633
3064,126.148,137.108
3065,126.383,138.011
3066,126.839,138.033
3067,127.491,138.203
3068,127.664,137.623
3069,127.838,137.447
3070,128.726,137.399
3071,128.398,137.62
3072,128.421,138.579
3073,128.668,137.296
3074,128.914,136.918
3075,128.456,138.381
3076,128.042,138.708
3077,128.605,139.158
3078,128.81,138.803
3079,129.467,138.941
3080,128.746,138.745
3081,129.117,138.634
3082,128.248,139.38
3083,128.061,139.927
3084,127.871,140.859
3085,128.038,141.513
3086,127.961,142.179
3087,127.451,142.054
3088,128.344,141.793
3089,128.95,142.095
3090,128.826,142.083
3091,128.617,142.31
3092,128.32,142.464
3093,128.341,142.318
3094,128.328,143.122
3095,127.926,143.272
3096,128.204,143.345
3097,127.942,142.961
3098,127.547,143.56
3099,127.072,143.054
3100,126.867,143.439
3101,126.854,143.212
3102,126.544,143.121
3103,127.67,143.012
3104,128.307,143.41
3105,128.509,142.904
3106,128.65,143.713
3107,128.058,143.129
3108,127.153,142.646
3109,126.618,143.069
3110,127.169,143.131
3111,127.356,142.92
3112,127.484,141.959
3113,127.726,142.649
3114,127.722,142.97
3115,128.615,142.868
3116,129.172,143.279
3117,129.673,142.824
3118,130.208,142.581
3119,130.13,142.333
3120,129.445,142.873
3121,129.497,143.079
3122,129.659,142.64
3123,129.206,142.731
3124,128.688,142.598
3125,128.655,142.518
3126,129.296,142.51
3127,129.351,142.416
3128,129.153,142.436
3129,129.625,142.255
3130,129.526,141.484
3131,129.916,141.338
3132,129.625,142.015
3133,128.544,142.058
3134,128.225,141.279
3135,127.767,141.221
3136,127.445,140.861
3137,127.494,141.133
3138,127.18,140.648
3139,127.295,140.271
3140,127.693,140.168
3141,127.406,139.544
3142,127.464,139.456
3143,126.75,139.697
3144,126.359,139.277
3145,126.815,139.206
3146,126.464,138.845
3147,126.227,138.839
3148,126.432,138.194
3149,127.092,137.766
3150,126.681,137.042
3151,126.194,136.927
3152,126.487,137.556
3153,125.459,137.105
3154,125.666,136.924
3155,125.121,136.665
3156,124.772,137.527
3157,124.808,137.224
3158,125.301,137.339
3159,124.905,137.326
3160,125.592,136.68
3161,126.614,136.998
3162,127.206,136.93
3163,126.42,136.707
3164,126.693,136.937
3165,126.693,137.15
3166,126.186,137.48
3167,125.313,137.979
3168,125.841,138.206
3169,127.368,137.793
3170,127.515,138.099
3171,128.258,138.844
3172,128.71,139.181
3173,128.273,138.8
3174,127.38,138.608
3175,127.058,139.35
3176,127.532,140.269
3177,128.197,140.674
3178,129.464,141.185
3179,129.706,141.711
3180,130.244,142.441
3181,130.491,142.471
3182,131.203,142.306
3183,131.489,142.675
3184,131.265,142.762
3185,130.935,142.678
3186,130.181,142.983
3187,130.497,143.001
3188,130.93,143.61
3189,131.173,143.059
3190,130.43,142.731
3191,130.506,143.772
3192,130.663,143.305
3193,130.366,143.064
3194,130.872,143.101
3195,131.068,143.521
3196,131.362,143.572
3197,131.284,143.688
3198,130.956,143.527
3199,131.089,143.339
3200,130.452,143.074
3201,130.281,143.654
3202,129.74,143.694
3203,130.163,143.841
3204,130.636,143.765
3205,130.368,143.423
3206,129.796,142.231
3207,130.178,142.427
3208,130.18,142.603
3209,130.461,142.445
3210,131.06,142.373
3211,131.198,141.97
3212,131.445,141.616
3213,131.782,141.237
3214,131.328,141.74
3215,130.685,142.131
3216,130.503,141.878
3217,130.644,142.034
3218,130.202,141.701
3219,130.346,141.555
3220,130.72,141.924
3221,130.578,141.67
3222,130.618,141.928
3223,130.443,141.838
3224,130.181,141.516
3225,130.309,141.637
3226,129.913,141.934
3227,130.011,142.415
3228,129.881,142.959
3229,130.083,143.183
3230,130.105,143.517
3231,130.294,143.791
3232,130.104,143.074
3233,129.832,142.689
3234,129.656,142.715
3235,129.72,142.659
3236,129.892,142.648
3237,129.723,142.636
3238,129.851,142.921
3239,129.919,142.686
3240,129.88,142.738
3241,129.959,142.753
3242,129.842,142.805
3243,130.047,142.824
3244,129.801,142.844
3245,129.862,142.863
3246,129.835,142.703
3247,129.87,143.358
3248,129.661,143.538
3249,130.091,143.399
3250,130.216,143.743
3251,129.408,143.182
3252,129.032,141.939
3253,129.159,141.649
3254,128.896,141.165
3255,129.052,141.702
3256,128.223,141.664
3257,128.684,141.837
3258,128.799,141.59
3259,127.66,141.303
3260,128.184,141.752
3261,128.259,141.744
3262,127.813,141.319
3263,127.574,141.26
3264,127.768,141.649
3266,129.161,143.483
3267,129.278,143.533
3268,129.405,143.675
3269,128.939,143.963
3270,129.508,143.885
3271,130.188,143.487
3272,130.755,142.426
3273,130.108,142.844
3274,130.607,143.714
3275,131.032,143.744
3276,130.809,142.984
3277,130.187,142.612
3278,129.822,142.856
3279,130.459,142.387
3280,130.676,142.297
3281,130.214,141.564
3282,130.599,141.431
3283,130.587,142.683
3284,130.762,142.438
3285,131.257,142.726
3286,131.492,143.477
3287,130.786,143.202
3288,131.111,142.911
3289,130.925,143.732
3290,130.94,143.17
3291,130.694,142.134
3292,130.715,142.296
3293,130.961,142.943
3294,130.914,143.09
3295,131.21,143.433
3296,131.325,143.876
3297,131.096,143.663
3298,131.517,143.242
3299,131.209,142.953
3300,131.637,143.249
3301,131.88,143.168
3302,131.897,142.963
3303,132.028,143.229
3304,131.852,143.516
3305,131.939,143.44
3306,131.626,143.074
3307,131.497,142.792
3308,131.553,143.158
3309,131.527,142.824
3310,131.149,142.574
3311,130.565,142.448
3312,129.809,142.144
3313,129.183,142.576
3314,128.798,142.376
3315,129.408,141.8
3316,129.493,141.224
3317,129.44,141.489
3318,128.705,141.21
3319,128.76,141.363
3320,128.935,141.185
3321,129.586,140.668
3322,129.488,141.229
3323,128.715,141.078
3324,128.683,140.258
3325,128.439,139.709
3326,127.514,138.91
3327,126.679,138.771
3328,126.207,138.501
3329,126.473,138.07
3330,126.154,139.572
3331,126.142,140.401
3332,126.905,140.892
3333,127.195,140.238
3334,127.008,139.845
3335,126.261,140.236
3336,125.94,140.311
3337,126.356,140.571
3338,126.37,140.461
3339,126.396,140.253
3340,127.186,139.764
3341,127.098,139.263
3342,126.161,138.617
3343,126.355,138.451
3344,126.935,138.265
3345,127.343,138.317
3346,127.046,138.129
3347,127.053,138.684
3348,126.947,138.661
3349,126.802,138.045
3350,126.557,137.405
3351,126.249,136.511
3352,125.914,136.13
3353,125.441,135.77
3354,125.827,135.809
3355,126.481,136.099
3356,126.39,136.269
3357,126.681,135.955
3358,126.692,135.416
3359,126.535,135.284
3360,125.746,134.403
3361,126.305,134.326
3362,127.259,134.359
3363,127.555,134.013
3364,127.79,134.311
3365,128.495,134.838
3366,128.669,135.615
3367,127.355,135.567
3368,126.771,135.576
3369,127.315,135.92
3370,128.625,135.945
3371,128.245,135.466
3372,128.078,135.324
3373,127.726,135.37
3374,128.189,135.748
3375,128.131,135.36
3376,126.959,136.199
3377,126.07,137.072
3378,125.889,137.97
3379,125.739,137.716
3380,126.297,138.019
3381,125.577,138.162
3382,126.049,138.442
3383,125.614,137.97
3384,126.356,138.511
3385,126.591,138.664
3386,126.494,138.452
3387,126.899,138.155
3388,126.666,138.047
3389,126.38,137.645
3390,126.638,137.813
3391,126.895,138.215
3392,128.051,138.163
3393,127.842,137.785
3394,127.427,137.32
3395,126.81,137.339
3396,126.457,137.83
3397,126.144,137.286
3398,126.11,137.859
3399,125.851,137.434
3400,126.676,136.786
3401,126.529,136.608
3402,126.563,136.768
3403,126.869,137.093
3404,126.393,137.434
3405,125.902,138.089
3406,125.642,137.259
3407,125.064,137.364
3408,125.133,136.226
3409,125.342,136.265
3410,125.431,136.657
3411,126,137.648
3412,125.963,137.355
3413,125.453,137.314
3414,125.834,137.708
3415,125.715,137.577
3416,125.293,137.141
3417,126.375,136.436
3418,127.088,135.723
3419,128.041,135.357
3420,128.498,135.441
3421,128.654,135.584
3422,128.533,134.209
3423,128.811,133.648
3424,128.854,133.908
3425,129.291,134.636
3426,128.843,134.914
3427,127.618,135.628
3428,127.163,135.517
3429,126.911,135.853
3430,126.319,136.582
3431,126.053,136.036
3432,125.532,135.798
3433,125.207,136.152
3434,125.205,137.318
3435,124.307,136.954
3436,123.397,137.005
3437,123.384,137.337
3438,123.415,137.795
3439,123.68,137.68
3440,123.534,137.615
3441,123.648,137.614
3442,123.839,137.692
3443,123.5,137.833
3444,123.557,137.589
3445,123.688,137.375
3446,123.551,137.401
3447,122.689,137.202
3448,122.688,137.077
3449,122.913,137.508
3450,123.006,137.264
3451,122.438,136.299
3452,122.818,136.3
3453,123.598,136.685
3454,124.217,136.79
3455,123.871,136.546
3456,123.919,136.989
3457,123.844,137.063
3458,123.687,137.375
3459,123.795,137.645
3460,123.736,137.987
3461,123.936,138.033
3462,123.825,138.018
3463,123.607,137.554
3464,123.119,137.528
3465,123.086,137.885
3466,123.208,137.95
3467,123.589,137.979
3468,123.4,137.959
3469,123.675,137.646
3470,123.415,137.537
3471,123.197,137.82
3472,123.385,137.694
3473,123.271,137.715
3474,123.309,137.905
3475,123.402,138.049
3476,123.315,138.082
3477,123.23,137.633
3478,123.362,137.62
3479,123.243,137.556
3480,123.111,137.65
3481,123.222,137.724
3482,123.399,137.566
3483,123.19,137.685
3484,123.079,137.619
3485,123.438,137.609
3486,123.455,138.064
3487,123.803,137.848
3488,123.442,137.775
3489,123.397,137.779
3490,123.32,137.591
3491,123.5,137.621
3492,123.385,137.76
3493,123.366,137.75
3494,123.584,137.705
3495,123.344,137.696
3496,123.416,137.597
3497,123.549,137.561
3498,123.217,137.682
3499,123.281,137.482
3500,123.227,137.21
3501,122.829,137.437
3502,122.841,137.465
3503,122.939,137.677
3504,122.489,137.133
3505,122.834,136.884
3506,123.455,137.288
3507,123.07,137.456
3508,122.851,137.679
3509,122.658,137.399
3510,122.37,137.09
3511,122.493,137.353
3512,122.989,136.738
3513,123.664,136.827
3514,124.176,136.95
3515,124.485,136.946
3516,124.579,137.367
3517,125.675,137.34
3518,125.739,137.666
3519,125.916,137.932
3520,125.407,137.592
3521,124.535,137.193
3522,124.937,136.963
3523,125.021,136.211
3524,125.207,135.583
3525,125.493,135.737
3526,125.168,135.556
3527,125.066,135.684
3528,125.318,136.678
3529,125.773,137.015
3530,125.083,137.133
3531,124.519,136.959
3532,124.111,137.238
3533,123.865,137.951
3534,123.918,137.807
3535,123.827,137.649
3536,123.803,137.627
3537,123.808,138.019
3538,124.165,137.194
3539,123.118,137.274
3540,123.399,137.808
3541,123.718,137.69
3542,123.688,137.825
3543,123.729,137.944
3544,123.683,138.221
3545,123.817,138.265
3546,123.028,138.27
3547,123.296,138.278
3548,122.602,137.833
3549,122.739,137.216
3550,122.152,136.714
3551,122.069,136.364
3552,122.064,136.158
3553,122.091,136.486
3554,122.13,136.812
3555,122.08,137.753
3556,122.293,138.165
3557,122.597,138.387
3558,122.519,138.001
3559,123.322,137.425
3560,123.692,136.784
3561,124.268,137.083
3562,124.99,136.766
3563,125.04,137.037
3564,126.077,137.352
3565,126.282,136.638
3566,125.912,135.788
3567,126.068,135.454
3568,126.352,135.267
3569,126.536,135.414
3570,126.942,136.25
3571,126.492,137.017
3572,126.386,136.888
3573,126.415,137.787
3574,126.404,137.809
3575,126.477,137.514
3576,126.591,136.979
3577,127.611,136.666
3578,128.702,136.928
3579,129.736,137.316
3580,129.634,137.208
3581,129.406,137.596
3582,129.507,137.7
3583,130.099,137.912
3584,129.789,138.17
3585,130.525,137.484
3586,130.565,137.461
3587,130.057,137.362
3588,129.524,137.045
3589,129.265,136.679
3590,130.014,136.71
3591,128.963,135.797
3592,128.578,135.188
3593,128.821,134.983
3594,129.845,134.728
3595,129.568,134.919
3596,130.665,134.876
3597,131.254,134.137
3598,130.912,134.145
3599,130.604,133.878
3600,130.482,132.614
3601,130.444,131.72
3602,130.617,131.844
3603,130.374,132.478
3604,130.544,132.04
3605,130.534,131.85
3606,131.65,131.928
3607,131.646,132.01
3608,131.074,132.054
3609,131.309,132.606
3610,131.137,132.127
3611,129.838,131.772
3612,129.062,131.059
3613,128.77,130.566
3614,128.893,130.447
3615,128.861,130.134
3616,130.333,129.588
3617,130.416,129.081
3618,130.399,128.471
3619,131.043,127.887
3620,131.405,128.325
3621,131.799,128.395
3622,131.59,128.713
3623,131.208,127.939
3624,131.14,127.867
3625,130.396,128.277
3626,130.926,127.828
3627,130.905,127.974
3628,130.498,127.994
3629,130.475,127.725
3630,130.339,127.579
3631,130.12,127.281
3632,131.561,126.922
3633,131.838,127.609
3634,131.739,128.45
3635,131.479,128.339
3636,131.777,128.419
3637,132.289,128.169
3638,132.251,128.718
3639,132.168,129.244
3640,131.631,129.061
3641,131.323,129.952
3642,132.511,130.179
3643,132.892,129.726
3644,132.735,129.413
3645,131.885,129.986
3646,132.506,130.173
3647,132.582,130.171
3648,132.98,129.152
3649,132.462,129.242
3650,132.795,129.184
3651,132.879,128.353
3652,132.815,127.899
3653,132.835,127.812
3654,132.958,126.857
3655,132.701,127.307
3656,133.584,127.487
3657,133.588,127.108
3658,133.347,127.043
3659,132.637,127.431
3660,133.328,127.617
3661,133.702,127.436
3662,133.96,127.812
3663,134.03,128.368
3664,133.206,128.685
3665,132.953,129.046
3666,133.126,130.285
3667,132.531,129.769
3668,131.901,129.478
3669,131.837,129.913
3670,131.93,129.925
3671,131.162,129.453
3672,131.443,129.661
3673,131.862,129.768
3674,131.375,129.268
3675,130.933,129.335
3676,131.334,128.656
3677,131.638,128.884
3678,131.204,128.978
3679,130.725,130.569
3680,129.776,131.664
3681,129.659,131.53
3682,129.412,131.7
3683,129.247,132.14
3684,128.909,131.674
3685,128.778,131.029
3686,129.329,131.425
3687,129.812,131.413
3688,129.558,131.965
3689,130.235,132.934
3690,130.712,133.258
3691,130.694,132.951
3692,129.799,133.457
3693,130.194,133.298
3694,129.762,133.398
3695,129.745,133.389
3696,130.181,132.954
3697,130.076,131.555
3698,130.8,130.696
3699,130.283,130.675
3700,129.872,130.952
3701,130.022,130.723
