Frame	x	y
6161	323.642	199.69
6162	322.759	199.874
6163	323.171	199.641
6164	321.848	200.908
6165	322.486	201.74
6166	322.561	201.533
6167	321.928	200.549
6168	321.539	202.255
6169	321.33	203.372
6170	321.124	203.861
6171	321.251	203.528
6172	322.006	202.846
6173	321.47	202.872
6174	320.515	203.718
6175	320.422	204.738
6176	320.917	205.455
6177	321.58	205.681
6178	322.14	207.141
6179	322.409	207.042
6180	322.86	207.096
6181	322.981	207.365
6182	322.803	207.544
6183	322.935	207.259
6184	323.051	207.627
6185	323.309	208.016
6186	323.411	208.377
6187	323.241	208.218
6188	323.35	207.917
6189	323.204	208.669
6190	323.295	210.327
6191	322.98	211.422
6192	322.225	210.625
6193	321.354	210.586
6194	321.268	210.565
6195	321.392	210.363
6196	320.357	210.549
6197	320.586	210.793
6198	321.302	210.349
6199	320.759	210.55
6200	320.66	210.983
6201	320.818	210.866
6202	321.93	210.142
6203	322.643	210.339
6204	323.499	211.926
6205	323.162	212.587
6206	323.241	212.329
6207	322.561	212.491
6208	322.874	212.583
6209	322.568	212.563
6210	323.088	212.7
6211	322.854	212.616
6212	322.532	213.145
6213	322.414	213.663
6214	322.282	214.702
6215	322.527	214.309
6216	322.705	214.145
6217	322.694	213.711
6218	323.436	214.039
6219	323.516	214.731
6220	323.274	214.557
6221	323.35	214.524
6222	322.558	214.593
6223	322.361	213.614
6224	323.542	212.417
6225	324.354	213.224
6226	323.262	213.591
6227	323.064	213.968
6228	323.124	213.844
6229	322.955	214.17
6230	322.641	214.595
6231	323.298	214.655
6232	323.903	213.744
6233	322.374	213.386
6234	322.566	213.426
6235	323.077	213.888
6236	323.607	214.291
6237	324.243	213.026
6238	324.349	213.446
6239	323.292	214.323
6240	323.509	214.531
6241	323.427	214.403
6242	323.269	214.435
6243	322.119	214.041
6244	322.475	213.606
6245	322.726	213.984
6246	322.616	214.224
6247	322.875	213.912
6248	322.548	214.273
6249	322.489	214.064
6250	322.435	215.078
6251	322.946	214.526
6252	323.475	214.781
6253	323.233	214.48
6254	322.685	214.158
6255	322.622	213.657
6256	323.417	214.669
6257	323.6	214.406
6258	323.063	213.344
6259	323.315	212.659
6260	324.343	212.203
6261	324.329	211.767
6262	324.492	212.247
6263	324.875	212.566
6264	325.908	213.043
6265	326.085	213.283
6266	326.092	213.618
6267	325.915	213.294
6268	325.827	213.618
6269	325.976	214.362
6270	325.739	213.54
6271	325.766	213.12
6272	325.953	213.762
6273	325.057	214.769
6274	325.58	214.11
6275	325.803	213.475
6276	326.125	213.204
6277	325.562	213.406
6278	325.768	213.1
6279	326.713	213.344
6280	326.083	213.244
6281	326.09	211.899
6282	326.463	211.498
6283	326.14	212.15
6284	326.323	213.261
6285	326.148	213.354
6286	325.94	213.263
6287	325.055	213.108
6288	324.386	214.784
6289	324.066	214.337
6290	324.07	214.711
6291	324.188	214.303
6292	323.939	214.33
6293	324.055	214.564
6294	324.201	214.718
6295	324.575	213.89
6296	325.397	212.865
6297	325.577	212.832
6298	325.153	212.855
6299	324.594	213.418
6300	324.891	212.921
6301	324.063	212.912
6302	323.422	212.324
6303	325.461	212.844
6304	325.918	213.748
6305	325.831	214.387
6306	326.387	213.645
6307	326.129	213.758
6308	325.732	213.753
6309	325.758	214.045
6310	325.944	213.651
6311	326.364	213.619
6312	326.185	213.354
6313	326.254	213.793
6314	326.636	214.452
6315	326.269	214.602
6316	326.548	214.52
6317	326.442	214.347
6318	327.11	214.434
6319	327.442	214.396
6320	329.22	213.888
6321	329.43	213.685
6322	330.137	213.152
6323	330.066	213.376
6324	330.772	214.463
6325	330.743	215.607
6326	330.877	216.409
6327	330.592	217.258
6328	330.672	216.145
6329	330.533	214.571
6330	330.54	215.626
6331	331.5	215.632
6332	331.246	215.375
6333	330.824	215.368
6334	330.833	214.649
6335	330.863	215.196
6336	331.088	215.539
6337	330.889	215.28
6338	330.136	215.154
6339	330.832	215.58
6340	331.264	215.76
6341	331.135	215.618
6342	331.148	216.183
6343	330.846	216.854
6344	330.945	217.209
6345	330.958	216.503
6346	330.621	216.803
6347	330.74	217.075
6348	330.761	216.449
6349	331.072	215.404
6350	330.882	215.556
6351	331.153	215.026
6352	331.638	214.936
6353	332.195	214.863
6354	332.366	214.435
6355	332.419	214.708
6356	330.892	214.806
6357	332.17	214.692
6358	332.087	213.902
6359	332.031	214.214
6360	331.729	214.519
6361	331.147	214.503
6362	330.988	215.065
6363	331.111	214.957
6364	330.52	214.347
6365	330.685	214.449
6366	330.786	214.821
6367	330.421	214.586
6368	330.781	214.83
6370	337.522	216.308
6371	337.522	216.308
6372	337.522	216.308
6373	337.522	216.308
6374	337.522	216.308
6375	337.522	216.308
6376	337.522	216.308
6377	337.522	216.308
6378	337.522	216.308
6379	338.164	214.171
6380	338.341	214.256
6381	338.334	214.61
6382	337.65	215.524
6383	336.273	216.095
6384	336.279	216.546
6385	336.074	216.67
6386	336.568	216.333
6387	337.231	216.241
6388	337.549	217.356
6389	336.532	218.439
6390	336.28	218.717
6391	336.251	219.199
6392	336.232	219.535
6393	336.29	219.54
6394	336.469	219.579
6395	336.211	219.483
6396	336.241	219.379
6397	336.119	219.162
6398	334.488	219.488
6399	333.925	220.219
6400	333.872	220.614
6401	333.591	220.143
6402	333.621	220.661
6403	333.626	220.555
6404	333.449	220.86
6405	333.511	221.219
6406	334.024	220.9
6407	333.664	220.74
6408	333.615	220.549
6409	333.207	220.617
6410	333.623	220.238
6411	333.549	220.634
6412	334.035	220.102
6413	333.452	220.718
6414	332.461	220.766
6415	332.285	221.184
6416	332.844	221.252
6417	332.639	220.877
6418	332.581	221.225
6419	331.922	222.263
6420	332.273	222.57
6421	331.523	223.617
6422	331.679	224.771
6423	332.238	225.804
6424	331.555	225.521
6425	331.334	225.654
6426	331.609	225.895
6427	330.943	226.552
6428	331.224	227.319
6429	331.107	227.762
6430	331.63	228.695
6431	331.312	229.792
6432	330.883	230.267
6433	328.648	231.442
6434	328.284	232.382
6435	327.741	233.245
6436	327.723	232.778
6437	326.894	232.866
6438	326.02	233.169
6439	324.376	233.151
6440	324.713	232.083
6441	325.902	231.61
6442	326.925	231.815
6443	328.595	232.59
6444	328.359	232.581
6445	328.689	233.175
6446	328.558	232.507
6447	328.722	232.128
6448	328.463	232.364
6449	328.679	232.58
6450	328.512	233.318
6451	328.675	233.295
6452	328.645	233.615
6453	328.101	232.79
6454	328.135	231.937
6455	327.923	230.397
6456	328.542	230.004
6457	328.65	230.488
6458	328.151	230.568
6459	328.276	232.249
6460	328.625	232.772
6461	328.71	233.369
6462	328.651	233.26
6463	327.411	233.994
6464	326.142	233.656
6465	325.61	233.374
6466	325.407	232.076
6467	324.739	232.454
6468	324.648	232.223
6469	324.432	232.054
6470	324.756	231.663
6471	324.289	232.406
6472	323.864	232.884
6473	324.297	233.673
6474	324.413	234.1
6475	324.959	234.286
6476	325.895	234.931
6477	325.377	234.952
6478	326.199	234.161
6479	326.304	234.268
6480	327.047	233.653
6481	326.745	233.803
6482	327.219	234.67
6483	327.14	234.753
6484	326.925	236.148
6485	326.513	236.399
6486	325.269	236.725
6487	324.73	237.18
6488	325.368	237.61
6489	325.786	237.899
6490	326.279	237.61
6491	326.762	241.264
6492	325.937	241.71
6493	325.318	242.292
6494	325.347	242.538
6495	325.195	242.586
6496	325.585	241.664
6497	326.678	241.624
6498	325.606	241.315
6499	325.218	242.061
6500	323.972	241.402
6501	323.721	241.38
6502	323.662	241.782
6503	323.799	241.32
6504	323.86	241.302
6505	323.5	242.251
6506	324.073	242.371
6507	323.722	241.702
6508	324.446	242.619
6509	325.867	243.446
6510	326.453	243.551
6511	325.793	243.348
6512	325.63	243.479
6513	325.57	244.782
6514	323.3	246.821
6515	323.488	247.753
6516	322.959	247.001
6517	323.231	246.751
6518	323.581	246.916
6519	324.006	247.717
6520	323.032	248.344
6521	323.209	249.616
6522	322.3	249.305
6523	322.438	249.682
6524	323.203	249.882
6525	323.308	250.268
6526	322.679	250.278
6527	322.806	249.869
6528	322.682	249.114
6529	322.659	249.253
6530	321.748	248.811
6531	321.506	248.661
6532	322.626	248.638
6533	323.114	248.881
6534	322.648	249.308
6535	321.541	249.079
6536	322.067	249.672
6537	322.495	249.536
6538	322.322	250.115
6539	321.577	249.818
6540	321.542	249.241
6541	321.288	249.406
6542	320.243	249.953
6543	319.763	251.26
6544	320.431	251.693
6545	321.015	253.266
6546	322.181	254.391
6547	322.237	253.349
6548	322.727	252.381
6549	322.811	252.316
6550	322.712	252.044
6551	322.315	252.842
6552	322.093	254.312
6553	321.903	254.295
6554	322.022	253.253
6555	323.417	252.683
6556	324.14	252.934
6557	323.803	253.045
6558	323.748	252.868
6559	323.444	253.153
6560	322.784	252.528
6561	322.682	253.136
6562	322.816	252.852
6563	321.865	253.451
6564	321.798	253.526
6565	322.089	253.527
6566	322.911	253.179
6567	322.586	253.729
6568	322.056	254.024
6569	321.523	254.259
6570	320.831	253.424
6571	321.591	253.695
6572	321.759	252.641
6573	322.204	252.238
6574	322.546	253.059
6575	323.178	253.599
6576	324.167	253.658
6577	324.543	253.652
6578	324.24	253.729
6579	323.432	253.806
6580	322.518	254.091
6581	321.739	253.812
6582	322.485	253.405
6583	321.255	254.13
6584	321.258	254.539
6585	321.276	255.308
6586	320.059	256.286
6587	319.745	256.32
6588	320.016	256.823
6589	319.935	257.421
6590	320.097	257.928
6591	319.773	258.11
6593	320.254	265.846
6594	320.254	265.846
6595	320.254	265.846
6596	320.254	265.846
6597	320.254	265.846
6598	320.254	265.846
6599	320.254	265.846
6600	320.254	265.846
6601	320.254	265.846
6602	320.406	265.414
6603	320.3	265.556
6604	319.189	264.483
6605	319.073	263.744
6606	319.166	263.662
6607	318.469	263.51
6608	318.197	262.475
6609	319.203	262.446
6610	319.641	263.154
6611	318.783	263.629
6612	317.922	264.61
6613	316.923	263.963
6614	316.679	263.573
6615	318.343	263.277
6616	319.34	264.425
6617	319.76	265.869
6618	318.776	267.103
6619	317.788	268.529
6620	318.764	267.76
6621	318.301	267.516
6622	318.31	267.568
6623	318.383	267.358
6624	319.433	267.139
6625	319.124	267.201
6626	319.055	267.396
6627	318.117	268.098
6628	317.872	267.721
6629	317.784	266.793
6630	317.564	267.009
6631	317.491	266.938
6632	317.762	266.692
6633	317.101	266.964
6634	317.452	267.211
6635	318.189	266.468
6636	318.868	264.714
6637	318.667	264.185
6638	318.659	264.146
6639	318.72	264.554
6640	318.983	264.184
6641	318.453	264.273
6642	317.626	264.725
6643	317.124	265.572
6644	316.771	264.758
6645	317.288	266.488
6646	318.185	267.04
6647	318.492	266.114
6648	318.178	265.402
6649	318.337	264.787
6650	318.558	266.582
6651	317.902	266.699
6652	317.796	266.458
6653	318.379	267.35
6654	318.437	267.358
6655	318.779	267.265
6656	317.472	266.961
6657	317.143	266.873
6658	317.828	267.464
6659	317.679	268.714
6660	316.979	268.627
6661	318.16	268.44
6662	318.022	268.43
6663	317.706	269.593
6664	317.099	269.154
6665	317.098	269.043
6666	317.878	268.862
6667	318.113	269.14
6668	317.939	269.461
6669	318.511	270.908
6670	318.133	271.552
6671	318.349	270.862
6672	318.859	270.53
6673	320.484	270.286
6674	320.172	270.478
6675	319.47	270.942
6676	319.064	271.897
6677	319.503	270.564
6678	319.486	270.504
6679	319.578	271.19
6680	320.411	272.667
6681	319.886	271.626
6682	319.153	271.799
6683	318.887	272.397
6684	318.067	272.825
6685	318.351	273.934
6686	318.434	275.251
6687	318.105	277.096
6688	317.714	276.667
6689	317.252	277.329
6690	316.474	277.546
6691	315.523	277.456
6692	315.45	277.421
6693	314.776	277.747
6694	313.582	276.855
6695	312.635	276.129
6696	312.335	275.936
6697	311.964	276.22
6698	311.929	277.031
6699	312.296	278.124
6700	312.385	278.945
6701	312.834	279.998
6702	312.922	279.538
6703	312.128	278.757
6704	312.705	278.679
6705	313.446	280.701
6706	313.155	281.82
6707	314.319	282.03
6708	315.74	282.464
6709	316.245	283.682
6710	317.298	284.091
6711	317.324	283.767
6712	316.567	283.771
6713	314.981	283.671
6714	314.322	282.938
6715	315.061	283.121
6716	314.64	283.304
6717	313.755	284.479
6718	313.646	284.917
6719	313.718	286.257
6720	314.176	286.615
6721	313.803	286.236
6722	314.517	285.135
6723	315.074	286.261
6724	314.482	285.734
6725	313.722	286.069
6726	314.726	287.204
6727	316.676	287.125
6728	316.525	287.829
6729	317.884	287.652
6730	318.141	288.061
6731	317.908	287.875
6732	318.182	288.569
6733	318.067	289.501
6734	317.942	289.194
6735	318.462	288.84
6736	319.473	289.652
6737	320.228	289.739
6738	320.381	289.493
6739	320.557	289.435
6740	320.461	288.837
6741	322.248	288.888
6742	323.103	287.672
6743	322.903	287.624
6744	322.929	289.148
6745	323.049	288.886
6746	323.907	289.368
6747	323.864	289.77
6748	324.258	290.588
6749	323.891	291.049
6750	324.31	289.378
6751	324.69	289.088
6752	324.282	289.683
6753	323.771	289.721
6754	323.605	288.91
6755	323.198	289.051
6756	322.845	288.902
6757	322.454	289.13
6758	322.633	289.203
6759	323.318	288.197
6760	322.915	288.701
6761	323.403	288.327
6762	323.113	288.399
6763	322.06	288.239
6764	322.193	289.47
6765	321.811	288.884
6766	321.856	289.573
6767	321.578	288.708
6768	320.867	286.182
6769	320.629	285.156
6770	320.595	285.518
6771	320.407	285.672
6772	320.299	285.574
6773	319.756	285.711
6774	320.326	285.918
6775	320.245	285.613
6776	320.237	286.911
6777	320.266	289.228
6778	320.267	289.46
6779	321.533	287.749
6780	320.777	286.651
6781	320.92	286.932
6782	321.548	287.657
6783	321.445	287.491
6784	321.271	287.617
6785	320.886	286.667
6786	321.393	287.64
6787	321.134	288.184
6788	320.809	288.409
6789	320.072	289.248
6790	319.623	289.629
6791	319.606	289.346
6792	318.724	289.103
6793	319.715	289.356
6794	319.584	289.926
6795	319.287	289.903
6796	319.639	289.624
6797	319.858	289.544
6798	320.078	289.105
6799	318.594	289.008
6800	318.857	289.224
6801	318.662	289.067
6802	318.384	288.844
6803	318	288.628
6804	317.721	288.523
6805	317.711	289.141
6806	317.427	289.355
6807	319.121	289.666
6808	319.763	289.063
6809	320.383	289.367
6810	319.733	288.967
6811	319.835	289.27
6812	324.091	289.053
6813	324.091	289.053
6814	324.091	289.053
6815	324.091	289.053
6816	324.091	289.053
6817	324.091	289.053
6818	324.091	289.053
6819	324.091	289.053
6820	324.091	289.053
6821	324.091	289.053
6822	323.828	289.306
6823	324.385	290.233
6824	325.024	290.753
6825	324.472	290.706
6826	323.961	290.609
6827	323.832	290.687
6828	323.343	291.255
6829	325.018	291.008
6830	325.211	291.094
6831	325.651	291.505
6832	324.876	291.854
6833	325.211	291.451
6834	324.853	291.222
6835	325.387	290.941
6836	326.656	290.356
6837	326.113	289.657
6838	325.726	289.165
6839	326.161	289.128
6840	325.687	289.299
6841	325.509	289.491
6842	324.838	290.775
6843	324.603	289.78
6844	323.886	289.622
6845	323.835	289.834
6846	324.594	290.965
6847	324.796	290.774
6848	326.742	291.403
6849	325.708	290.629
6850	326.446	291.324
6851	326.526	291.103
6852	327.094	291.209
6853	326.508	291.03
6854	326.767	291.078
6855	327.043	290.86
6856	326.857	291.14
6857	326.747	290.408
6858	327.229	291.043
6859	327.852	291.921
6860	327.29	291.651
6861	326.907	290.812
6862	327.162	290.699
6863	327.949	291.753
6864	328.621	292.313
6865	327.794	292.313
6866	326.12	292.719
6867	325.678	293.157
6868	327.617	294.392
6869	327.828	294.789
6870	327.12	294.346
6871	326.531	293.647
6872	326.145	293.187
6873	327.569	292.948
6874	327.655	293.905
6875	325.676	293.898
6876	326.428	293.496
6877	326.361	292.764
6878	325.902	291.482
6879	326.36	290.742
6880	326.673	291.023
6881	327.138	291.178
6882	326.755	291.259
6883	326.771	291.107
6884	326.268	291.437
6885	326.027	292.424
6886	327.536	293.799
6887	327.625	294.649
6888	327.46	294.928
6889	327.341	294.869
6890	327.25	294.099
6891	326.901	293.328
6892	328.13	292.795
6893	328.157	292.773
6894	328.471	292.835
6895	328.053	293.449
6896	327.244	294.77
6897	327.345	294.362
6898	327.165	295.224
6899	328.04	294.187
6900	327.873	294.063
6901	328.111	293.477
6902	327.192	290.967
6903	326.936	291.041
6904	327.078	290.737
6905	327.097	291.405
6906	328.118	292.438
6907	328.063	292.406
6908	328.19	292.165
6909	328.47	292.778
6910	328.497	292.776
6911	328.366	294.219
6912	327.419	293.516
6913	328.784	294.81
6914	330.319	293.479
6915	329.959	293.646
6916	329.778	294.123
6917	329.567	295.124
6918	330.128	295.818
6919	330.94	297.216
6920	331.762	296.772
6921	331.556	297.65
6922	331.859	297.509
6923	331.655	296.913
6924	331.636	296.468
6925	331.917	297.361
6926	331.8	296.855
6927	331.198	297.31
6928	330.708	298.125
6929	331.937	297.956
6930	331.777	300.001
6931	331.602	300.931
6932	332.472	300.392
6933	333.663	300.923
6934	333.622	301.142
6935	333.859	301.791
6936	333.319	301.179
6937	332.737	302.439
6938	333.915	303.444
6939	334.046	304.346
6940	334.245	305.512
6941	334.762	307.063
6942	335.289	308.549
6943	334.274	308.736
6944	333.234	308.031
6945	333.178	308.076
6946	333.094	307.672
6947	334.295	307.207
6948	334.658	307.24
6949	334.409	306.389
6950	334.099	305.59
6951	334.913	305.679
6952	336.42	306.768
6953	336.354	306.733
6954	335.376	306.181
6955	336.407	306.775
6956	338.434	306.705
6957	339.166	307.068
6958	340.187	306.35
6959	341.536	306.175
6960	341.775	305.856
6961	340.264	304.327
6962	340.043	304.502
6963	340.046	305.787
6964	341.165	305.528
6965	341.293	305.39
6966	341.739	306.37
6967	341.728	307.296
6968	340.637	308.678
6969	341.828	308.412
6970	343.345	307.879
6971	344.099	308.117
6972	344.663	307.783
6973	346.756	308.51
6974	345.683	309.302
6975	344.848	309.172
6976	344.86	309.203
6977	344.515	307.825
6978	345.374	307.294
6979	346.579	307.894
6980	346.61	309.371
6981	346.511	309.021
6982	346.144	309.521
6983	345.245	309.489
6984	346.349	310.21
6985	345.928	310.647
6986	345.224	310.104
6987	345.1	309.227
6988	344.929	309.706
6989	344.289	308.544
6990	343.372	307.377
6991	343.524	306.507
6992	343.734	307.666
6993	343.791	307.712
6994	342.852	308.449
6995	343.932	308.665
6996	344.916	309.58
6997	345.134	310.472
6998	344.831	311.097
6999	344.697	310.959
7000	344.839	311.26
7001	344.231	311.178
7002	345.135	310.645
7003	346.214	311.034
7004	345.632	312.238
7005	345.842	312.346
7006	346.125	312.9
7007	346.575	313.837
7008	347.613	314.927
7009	347.133	315.455
7010	347.245	315.816
7011	347.869	315.093
7012	348.281	315.202
7013	347.181	315.113
7014	346.829	315.926
7015	346.336	317.443
7016	346.481	317.642
7017	348.186	317.245
7018	349.42	316.335
7019	347.783	316.67
7020	346.616	316.184
7021	345.671	315.831
7022	344.094	316.922
7023	344.205	316.566
7024	344.281	315.323
7025	344.5	316.662
7026	343.283	316.143
7027	343.102	316.213
7028	342.668	317.808
7029	343.368	318.143
7030	343.446	317.814
7031	342.739	317.566
7032	343.045	317.839
7034	336.806	321.83
7035	336.806	321.83
7036	336.806	321.83
7037	336.806	321.83
7038	336.806	321.83
7039	336.806	321.83
7040	336.806	321.83
7041	336.806	321.83
7042	336.806	321.83
7043	337.228	323.209
7044	337.018	322.639
7045	337.722	321.63
7046	337.755	321.266
7047	337.149	322.756
7048	335.817	322.461
7049	335.317	321.83
7050	334.711	322.101
7051	332.754	322.28
7052	332.397	323.119
7053	331.375	323.911
7054	331.937	323.051
7055	332.528	322.936
7056	331.631	323.614
7057	332.378	323.424
7058	333.738	322.451
7059	334.042	322.343
7060	334.504	321.771
7061	335.536	320.869
7062	335.145	319.973
7063	334.798	319.404
7064	333.752	319.12
7065	333.271	318.3
7066	334.721	317.862
7067	336.818	318.451
7068	335.959	319.739
7069	334.872	320.148
7070	333.658	320.46
7071	333.622	320.395
7072	333.102	320.444
7073	333.719	320.104
7074	332.781	319.484
7075	332.324	319.459
7076	331.699	319.58
7077	330.858	320.04
7078	330.783	321.077
7079	330.795	321.198
7080	331.745	320.496
7081	332.109	320.36
7082	332.72	320.726
7083	332.338	320.411
7084	331.65	319.97
7085	331.218	320.859
7086	331.48	320.462
7087	331.534	319.882
7088	331.621	319.017
7089	333.135	318.834
7090	332.682	318.391
7091	332.928	318.669
7092	333.115	317.651
7093	332.928	317.67
7094	332.858	317.145
7095	332.867	316.262
7096	331.674	315.262
7097	332.463	315.711
7098	333.615	316.84
7099	334.762	316.936
7100	335.081	317.835
7101	335.208	318.161
7102	334.065	318.638
7103	333.746	317.842
7104	333.609	316.766
7105	331.728	317.853
7106	331.492	317.705
7107	331.552	316.721
7108	332.199	317.292
7109	331.52	318.172
7110	330.83	317.93
7111	330.55	318.225
7112	331.063	318.688
7113	329.957	317.782
7114	329.794	316.641
7115	328.83	316.143
7116	329.09	315.547
7117	328.839	315.863
7118	328.833	315.351
7119	328.985	316.427
7120	329.852	316.316
7121	330.279	316.282
7122	330.609	316.165
7123	330.738	316.818
7124	330.174	317.325
7125	330.321	316.833
7126	330.599	315.802
7127	330.672	315.787
7128	329.563	316.29
7129	329.066	318.689
7130	328.792	320.556
7131	327.903	322.159
7132	328.329	322.184
7133	327.871	321.901
7134	328.298	322.28
7135	328.631	322.093
7136	328.399	322.197
7137	328.286	321.675
7138	328.422	320.115
7139	328.893	319.613
7140	328.572	319.877
7141	328.504	319.316
7142	329.088	318.951
7143	329.683	319.254
7144	329.933	318.2
7145	330.667	317.749
7146	330.257	317.181
7147	329.738	318.644
7148	330.047	318.46
7149	329.956	318.073
7150	329.912	318.411
7151	328.93	319.551
7152	328.756	319.592
7153	329.656	318.859
7154	329.648	318.766
7155	329.669	317.835
7156	329.923	317.481
7157	329.792	317.611
7158	330.322	318.119
7159	330.586	318.639
7160	331.194	318.224
7161	331.829	318.169
7162	332.081	319.456
7163	332.427	319.912
7164	332.505	319.673
7165	332.273	320.187
7166	332.366	320.507
7167	332.288	321.613
7168	332.533	322.181
7169	333.21	323.321
7170	333.426	323.767
7171	333.642	323.855
7172	334.084	323.478
7173	333.082	322.935
7174	332.594	322.398
7175	333.603	323.238
7176	333.146	324.318
7177	333.214	325.752
7178	333.721	327.347
7179	333.848	327.255
7180	333.838	327.206
7181	334.247	327.589
7182	333.132	327.831
7183	330.733	327.664
7184	331.536	329.343
7185	332.237	329.51
7186	331.3	329.763
7187	330.162	330.219
7188	330.322	330.901
7189	331.525	330.491
7190	331.757	331.26
7191	333.405	332.653
7192	333.169	334.103
7193	332.808	334.799
7194	333.829	334.86
7195	333.48	334.13
7196	334.227	334.659
7197	332.87	335.702
7198	333.332	335.458
7199	333.253	335.811
7200	332.979	336.454
7201	332.523	336.547
7202	332.133	336.045
7203	331.643	336.544
7204	330.573	337.339
7205	330.607	336.732
7206	332.084	336.498
7207	332.381	336.333
7208	332.421	335.279
7209	332.079	336.659
7210	331.138	336.4
7211	331.782	335.939
7212	332.038	336.121
7213	330.807	336.109
7214	331.61	336.12
7215	332.177	336.632
7216	331.058	335.841
7217	331.611	335.678
7218	331.122	336.035
7219	331.81	335.518
7220	333.006	335.25
7221	333.314	335.412
7222	332.787	335.958
7223	332.287	336.781
7224	332.846	337.16
7225	333.064	336.192
7226	332.734	336.932
7227	333.751	338.309
7228	335.902	339.925
7229	335.686	341.541
7230	334.941	341.915
7231	336.326	342.428
7232	335.946	343.672
7233	336.226	344.683
7234	337.243	344.732
7235	337.291	345.356
7236	337.572	346.336
7237	336.442	347.632
7238	336.895	348.162
7239	338.134	347.165
7240	338.064	347.064
7241	337.629	346.227
7242	336.104	345.802
7243	335.063	346.048
7244	334.495	345.655
7245	333.743	346.198
7246	332.399	346.647
7247	333.46	346.367
7248	331.916	346.586
7249	331.767	347.275
7250	331.373	347.611
7251	332.028	346.519
7252	330.692	345.504
7253	330.862	346.629
7255	323.293	351.396
7256	323.293	351.396
7257	323.293	351.396
7258	323.293	351.396
7259	323.293	351.396
7260	323.293	351.396
7261	323.293	351.396
7262	323.293	351.396
7263	323.293	351.396
7264	323.543	350.881
7265	323.432	350.863
7266	325.548	349.927
7267	326.294	350.146
7268	325.784	349.344
7269	326.16	349.875
7270	326.3	350.313
7271	326.153	348.893
7272	327.302	349.453
7273	328.63	349.213
7274	329.106	349.476
7275	329.387	349.305
7276	328.522	349.334
7277	329.109	349.464
7278	329.828	350.601
7279	327.704	350.56
7280	326.314	349.838
7281	326.695	349.823
7282	328.058	350.404
7283	329.319	350.144
7284	329.125	350.177
7285	329.699	349.112
7286	329.286	348.277
7287	329.685	348.057
7288	329.723	348.462
7289	330.141	348.741
7290	329.55	349.287
7291	329.141	349.848
7292	328.581	350.294
7293	327.378	350.729
7294	326.784	352.203
7295	325.56	352.505
7296	326.38	352.532
7297	326.31	351.865
7298	326.815	350.559
7299	327.604	349.602
7300	328.264	349.858
7301	327.509	350.811
7302	327.976	352.075
7303	326.882	353.126
7304	327.51	351.919
7305	327.887	351.395
7306	327.409	351.81
7307	327.12	351.299
7308	327.057	351.339
7309	326.562	352.28
7310	326.675	353.247
7311	326.704	352.645
7312	326.676	352.672
7313	327.162	352.606
7314	327.835	353.786
7315	328.219	353.421
7316	327.553	354.074
7317	328.146	353.931
7318	327.761	354.156
7319	327.949	354.404
7320	326.379	353.694
7321	324.83	354.036
7322	324.241	354.713
7323	324.011	355.3
7324	324.256	354.603
7325	324.209	354.645
7326	323.756	354.513
7327	324.039	354.761
7328	324.397	355.336
7329	324.529	355.175
7330	323.868	355.516
7331	323.444	355.555
7332	322.448	354.525
7333	321.614	355.439
7334	321.248	356.73
7335	320.47	356.735
7336	318.603	356.111
7337	318.574	355.813
7338	319.685	355.373
7339	319.915	355.54
7340	319.578	354.709
7341	319.531	355.52
7342	320.129	354.752
7343	319.512	355.538
7344	319.735	355.614
7345	318.292	356.379
7346	317.653	356.395
7347	317.346	356.711
7348	316.832	358.296
7349	316.87	359.615
7350	315.902	359.091
7351	314.727	360.189
7352	314.516	360.491
7353	314.46	360.407
7354	315.024	360.584
7355	314.519	360.212
7356	314.698	359.442
7357	314.696	358.654
7358	314.2	360.378
7359	313.611	361.627
7360	312.563	362.581
7361	312.648	362.123
7362	312.242	362.757
7363	312.719	363.025
7364	311.582	364.39
7365	311.503	365.092
7366	311.36	365.64
7367	311.444	365.727
7368	312.701	366.445
7369	312.662	366.821
7370	312.744	367.52
7371	312.564	367.468
7372	312.453	367.124
7373	312.864	367.815
7374	313.033	367.795
7375	312.239	367.284
7376	312.457	366.686
7377	312.33	367.212
7378	312.898	367.841
7379	312.088	368.376
7380	312.076	367.738
7381	312.594	367.553
7382	312.4	368.255
7383	313.693	369.344
7384	313.228	370.428
7385	312.119	370.269
7386	313.457	370.98
7387	313.692	371.447
7388	313.589	371.702
7389	314.1	372.226
7390	313.363	370.719
7391	313.154	371.528
7392	313.876	372.243
7393	315.14	372.587
7394	315.42	372.118
7395	316.313	371.411
7396	316.126	371.934
7397	316.203	371.787
7398	315.327	371.702
7399	316.141	371.492
7400	315.421	371.155
7401	315.687	370.671
7402	315.092	370.296
7403	314.024	369.476
7404	315.488	369.792
7405	315.301	371.038
7406	315.497	371.451
7407	314.884	371.825
7408	313.526	373.239
7409	311.966	374.443
7410	311.375	374.545
7411	310.712	375.118
7412	311.507	374.162
7413	311.321	374.438
7414	311.208	374.46
7415	310.861	375.66
7416	310.305	375.827
7417	310.623	376.26
7418	310.507	376.563
7419	311.199	376.271
7420	312.601	376.516
7421	313.298	376.737
7422	312.642	376.571
7423	311.478	376.278
7424	312.592	375.715
7425	312.531	376.28
7426	311.845	376.617
7427	311.851	376.766
7428	312.197	376.676
7429	313.295	376.685
7430	313.31	377.388
7431	313.571	377.282
7432	314.512	376.527
7433	315.82	377.203
7434	316.488	379.266
7435	316.231	379.822
7436	315.818	380.844
